"name","mean"
"Afghanistan",0.203657063443727
"Albania",0.208922434695288
"Algeria",0.139430677474086
"Angola",0.197644999600777
"Antigua and Barbuda",0.01731
"Argentina",0.149838613992054
"Armenia",0.283958513600436
"Australia",0.18089489514843
"Austria",0.0806839196748258
"Azerbaijan",0.263832023839083
"Bahamas",0.192239566740428
"Bahrain",0.352591662950186
"Bangladesh",0.270207258128904
"Barbados",0.175173105255983
"Belarus",0.118634188991372
"Belgium",0.10666054935441
"Belize",0.182523231133717
"Benin",0.213648886360905
"Bhutan",0.264720795284797
"Bolivia",0.14455842701962
"Bosnia and Herzegovina",0.0849982172979743
"Botswana",0.891243309588486
"Brazil",0.136659997173763
"Brunei Darussalam",0.216670230610221
"Bulgaria",0.0808361126131178
"Burkina Faso",0.134142398336708
"Burma",0.485918790842042
"Burundi",0.645828041349647
"Cambodia",0.436127739930688
"Cameroon",0.177060767383525
"Canada",0.17658549814522
"Cape Verde",0.122525883752921
"Central African Republic",0.113198535775392
"Chad",0.0376546989926509
"Chile",0.161747634981127
"China",0.23065658110445
"Colombia",0.192190981176404
"Comoros",0.203281343503784
"Congo",0.175329881566288
"Costa Rica",0.189703535039092
"Cote d'Ivoire",0.106367322698738
"Croatia",0.0969282087742191
"Cuba",0.166601675420738
"Cyprus",0.116768313965446
"Czech Republic",0.0997246064239472
"Democratic Republic of the Congo",0.205431042670275
"Denmark",0.193268751910532
"Djibouti",0.169126873644857
"Dominica",0.0693435681966773
"Dominican Republic",0.211602048309539
"Ecuador",0.250307644290891
"Egypt",0.185265264924346
"El Salvador",0.179905640197512
"Equatorial Guinea",0.0511983931828736
"Eritrea",0.117503620977863
"Estonia",0.174644460155665
"Ethiopia",0.171554439996177
"Faroe Islands",0.246631584950329
"Fiji",0.561009802598471
"Finland",0.217531975130991
"France",0.170143218874687
"French Polynesia",0.297475361322711
"Gabon",0.0921702668453464
"Gambia",0.12747034696129
"Georgia",0.251970040058647
"Germany",0.137661800789936
"Ghana",0.288540867850118
"Greece",0.112948081756237
"Grenada",0.179192740520187
"Guatemala",0.181869712406362
"Guinea",0.142540471751915
"Guinea-Bissau",0.0609561831745326
"Guyana",0.22699289286699
"Haiti",0.212749906183341
"Honduras",0.176163931330956
"Hong Kong",0.226000520558961
"Hungary",0.0753659831065622
"Iceland",0.165797618010787
"India",0.340718617352142
"Indonesia",0.312389753534893
"Iran (Islamic Republic of)",0.233981765057174
"Iraq",0.313447277948149
"Ireland",0.153542323756843
"Israel",0.149409762340533
